Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source,Sulfur Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
10/7/2018,9,,Newark Firehouse,34-013-0003,AQS,42,,IS 52,36-005-0110,AQS,30,,Rutgers University,34-023-0011,AQS,51,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
10/8/2018,9,,Newark Firehouse,34-013-0003,AQS,32,,Elizabeth Lab,34-039-0004,AQS,20,,Colliers Mills,34-029-0006,AQS,50,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,13,,Newark Firehouse,34-013-0003,AQS
10/9/2018,11,,Elizabeth,34-039-0003,AQS,32,,Newark Firehouse,34-013-0003,AQS,29,,Rutgers University,34-023-0011,AQS,47,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
10/10/2018,8,,Elizabeth,34-039-0003,AQS,31,,Newark Firehouse,34-013-0003,AQS,31,,Flemington,34-019-0001,AQS,47,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
10/11/2018,7,,Elizabeth,34-039-0003,AQS,32,,Bayonne,34-017-0006,AQS,23,,RIVERHEAD,36-103-0004,AQS,33,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,14,,IS 52,36-005-0110,AQS
10/12/2018,6,,Elizabeth,34-039-0003,AQS,24,,Elizabeth Lab,34-039-0004,AQS,31,,RIVERHEAD,36-103-0004,AQS,44,,Elizabeth Lab,34-039-0004,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
10/13/2018,5,,Elizabeth Lab,34-039-0004,AQS,31,,Bayonne,34-017-0006,AQS,32,,RIVERHEAD,36-103-0004,AQS,34,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
10/14/2018,6,,Elizabeth Lab,34-039-0004,AQS,31,,IS 52,36-005-0110,AQS,33,,RIVERHEAD,36-103-0004,AQS,41,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,6,,Newark Firehouse,34-013-0003,AQS
10/15/2018,7,,Elizabeth,34-039-0003,AQS,33,,Elizabeth Lab,34-039-0004,AQS,34,,RIVERHEAD,36-103-0004,AQS,37,,Flemington,34-019-0001,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
10/16/2018,5,,Jersey City,34-017-1002,AQS,27,,Fort Lee Near Road,34-003-0010,AQS,29,,RIVERHEAD,36-103-0004,AQS,39,,Jersey City Firehouse,34-017-1003,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
10/17/2018,6,,Jersey City,34-017-1002,AQS,26,,Fort Lee Near Road,34-003-0010,AQS,32,,Rutgers University,34-023-0011,AQS,39,,Elizabeth Lab,34-039-0004,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,15,,Jersey City Firehouse,34-017-1003,AQS
10/18/2018,5,,Newark Firehouse,34-013-0003,AQS,31,,Elizabeth Lab,34-039-0004,AQS,32,,RIVERHEAD,36-103-0004,AQS,28,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
10/19/2018,7,,Jersey City,34-017-1002,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,38,,RIVERHEAD,36-103-0004,AQS,48,,Jersey City Firehouse,34-017-1003,AQS,9,,Elizabeth Lab,34-039-0004,AQS,,,,,
10/20/2018,6,,Newark Firehouse,34-013-0003,AQS,31,,Newark Firehouse,34-013-0003,AQS,36,,RIVERHEAD,36-103-0004,AQS,41,,Elizabeth Lab,34-039-0004,AQS,13,,Elizabeth Lab,34-039-0004,AQS,8,,Newark Firehouse,34-013-0003,AQS
10/21/2018,6,,Queens College Near Road,36-081-0125,AQS,32,,Bayonne,34-017-0006,AQS,33,,RIVERHEAD,36-103-0004,AQS,28,,Jersey City Firehouse,34-017-1003,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
10/22/2018,6,,Jersey City,34-017-1002,AQS,37,,PFIZER LAB SITE,36-005-0133,AQS,30,,Colliers Mills,34-029-0006,AQS,39,,Jersey City Firehouse,34-017-1003,AQS,17,,Elizabeth Lab,34-039-0004,AQS,,,,,
10/23/2018,8,,Elizabeth,34-039-0003,AQS,37,,Fort Lee Near Road,34-003-0010,AQS,36,,Rutgers University,34-023-0011,AQS,48,,Elizabeth Lab,34-039-0004,AQS,6,,Elizabeth Lab,34-039-0004,AQS,16,,Jersey City Firehouse,34-017-1003,AQS
10/24/2018,3,,Elizabeth Lab,34-039-0004,AQS,24,,Bayonne,34-017-0006,AQS,31,,RIVERHEAD,36-103-0004,AQS,28,,Elizabeth Lab,34-039-0004,AQS,3,,Chester,34-027-3001,AQS,,,,,
10/25/2018,5,,Elizabeth,34-039-0003,AQS,34,,Elizabeth Lab,34-039-0004,AQS,31,,Chester,34-027-3001,AQS,29,,Elizabeth Lab,34-039-0004,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
10/26/2018,7,,Elizabeth,34-039-0003,AQS,38,,Bayonne,34-017-0006,AQS,33,,RIVERHEAD,36-103-0004,AQS,37,,Fort Lee Near Road,34-003-0010,AQS,13,,EISENHOWER PARK,36-059-0005,AQS,9,,Newark Firehouse,34-013-0003,AQS
10/27/2018,5,,Elizabeth,34-039-0003,AQS,19,,Elizabeth Lab,34-039-0004,AQS,37,,RIVERHEAD,36-103-0004,AQS,23,,Fort Lee Near Road,34-003-0010,AQS,3,,EISENHOWER PARK,36-059-0005,AQS,,,,,
10/28/2018,5,,Elizabeth Lab,34-039-0004,AQS,20,,PFIZER LAB SITE,36-005-0133,AQS,24,,CCNY,36-061-0135,AQS,26,,Fort Lee Near Road,34-003-0010,AQS,1,,HOLTSVILLE,36-103-0009,AQS,,,,,
10/29/2018,5,,Jersey City,34-017-1002,AQS,27,,Bayonne,34-017-0006,AQS,31,,RIVERHEAD,36-103-0004,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,10,,DIVISION STREET,36-061-0134,AQS
10/30/2018,11,,Newark Firehouse,34-013-0003,AQS,45,,Bayonne,34-017-0006,AQS,37,,Chester,34-027-3001,AQS,44,,MASPETH LIBRARY,36-081-0120,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
10/31/2018,17,,Queens College Near Road,36-081-0125,AQS,67,,IS 52,36-005-0110,AQS,44,,RIVERHEAD,36-103-0004,AQS,57,,Elizabeth Lab,34-039-0004,AQS,6,,IS 52,36-005-0110,AQS,,,,,
11/1/2018,7,,Elizabeth,34-039-0003,AQS,53,,Newark Firehouse,34-013-0003,AQS,43,,RIVERHEAD,36-103-0004,AQS,67,,Fort Lee Near Road,34-003-0010,AQS,4,,Bayonne,34-017-0006,AQS,22,,Newark Firehouse,34-013-0003,AQS
11/2/2018,5,,Jersey City,34-017-1002,AQS,30,,Elizabeth Lab,34-039-0004,AQS,37,,RIVERHEAD,36-103-0004,AQS,44,,Fort Lee Near Road,34-003-0010,AQS,1,,Jersey City,34-017-1002,AQS,,,,,
11/3/2018,3,,Newark Firehouse,34-013-0003,AQS,37,,Bayonne,34-017-0006,AQS,35,,RIVERHEAD,36-103-0004,AQS,39,,Elizabeth Lab,34-039-0004,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
11/4/2018,8,,CCNY,36-061-0135,AQS,36,,IS 52,36-005-0110,AQS,30,,Chester,34-027-3001,AQS,37,,Jersey City Firehouse,34-017-1003,AQS,3,,IS 52,36-005-0110,AQS,9,,DIVISION STREET,36-061-0134,AQS
11/5/2018,9,,Queens College Near Road,36-081-0125,AQS,38,,Queens College Near Road,36-081-0125,AQS,29,,RIVERHEAD,36-103-0004,AQS,39,,Elizabeth Lab,34-039-0004,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
11/6/2018,7,,CCNY,36-061-0135,AQS,29,,Queens College Near Road,36-081-0125,AQS,26,,RIVERHEAD,36-103-0004,AQS,36,,MASPETH LIBRARY,36-081-0120,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
11/7/2018,6,,Jersey City,34-017-1002,AQS,29,,QUEENS COLLEGE 2,36-081-0124,AQS,32,,MT NINHAM,36-079-0005,AQS,45,,Elizabeth Lab,34-039-0004,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,Newark Firehouse,34-013-0003,AQS
11/8/2018,6,,Queens College Near Road,36-081-0125,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,23,,Chester,34-027-3001,AQS,48,,Jersey City Firehouse,34-017-1003,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
11/9/2018,13,,Elizabeth,34-039-0003,AQS,31,,Elizabeth Lab,34-039-0004,AQS,23,,Flax Pond,36-103-0044,AQS,36,,Jersey City Firehouse,34-017-1003,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
11/10/2018,6,,Elizabeth,34-039-0003,AQS,24,,Newark Firehouse,34-013-0003,AQS,31,,Flemington,34-019-0001,AQS,31,,Elizabeth Lab,34-039-0004,AQS,1,,Elizabeth Lab,34-039-0004,AQS,6,,DIVISION STREET,36-061-0134,AQS
11/11/2018,11,,Newark Firehouse,34-013-0003,AQS,34,,Newark Firehouse,34-013-0003,AQS,31,,MILLBROOK,36-027-0007,AQS,40,,Elizabeth Lab,34-039-0004,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
11/12/2018,20,,Elizabeth,34-039-0003,AQS,53,,IS 52,36-005-0110,AQS,25,,Flax Pond,36-103-0044,AQS,68,,Jersey City Firehouse,34-017-1003,AQS,7,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
11/13/2018,9,,Elizabeth,34-039-0003,AQS,43,,Queens College Near Road,36-081-0125,AQS,31,,HOLTSVILLE,36-103-0009,AQS,54,,Elizabeth Lab,34-039-0004,AQS,1,,IS 52,36-005-0110,AQS,6,,Newark Firehouse,34-013-0003,AQS
11/14/2018,5,,Elizabeth,34-039-0003,AQS,25,,Fort Lee Near Road,34-003-0010,AQS,34,,Flemington,34-019-0001,AQS,29,,Elizabeth Lab,34-039-0004,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
11/15/2018,9,,Elizabeth,34-039-0003,AQS,40,,Elizabeth Lab,34-039-0004,AQS,35,,Flax Pond,36-103-0044,AQS,35,,PS 19,36-061-0128,AQS,1,,Elizabeth Lab,34-039-0004,AQS,,,,,
11/16/2018,7,,Elizabeth,34-039-0003,AQS,22,,Bayonne,34-017-0006,AQS,34,,Flax Pond,36-103-0044,AQS,30,,CCNY,36-061-0135,AQS,1,,Bayonne,34-017-0006,AQS,6,,DIVISION STREET,36-061-0134,AQS
11/17/2018,6,,Jersey City,34-017-1002,AQS,21,,Bayonne,34-017-0006,AQS,27,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,57,,Elizabeth Lab,34-039-0004,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
11/18/2018,7,,Elizabeth,34-039-0003,AQS,35,,Elizabeth Lab,34-039-0004,AQS,29,,MILLBROOK,36-027-0007,AQS,28,,Fort Lee Near Road,34-003-0010,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
11/19/2018,17,,Elizabeth,34-039-0003,AQS,52,,IS 52,36-005-0110,AQS,22,,HOLTSVILLE,36-103-0009,AQS,74,,Elizabeth Lab,34-039-0004,AQS,4,,IS 52,36-005-0110,AQS,24,,Newark Firehouse,34-013-0003,AQS
11/20/2018,10,,Elizabeth,34-039-0003,AQS,31,,Rutgers University,34-023-0011,AQS,29,,MT NINHAM,36-079-0005,AQS,59,,Elizabeth Lab,34-039-0004,AQS,3,,IS 52,36-005-0110,AQS,,,,,
11/21/2018,3,,Newark Firehouse,34-013-0003,AQS,30,,Newark Firehouse,34-013-0003,AQS,32,,Flemington,34-019-0001,AQS,43,,Elizabeth Lab,34-039-0004,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
11/22/2018,3,,Elizabeth,34-039-0003,AQS,11,,Fort Lee Near Road,34-003-0010,AQS,32,,Flemington,34-019-0001,AQS,28,,Elizabeth Lab,34-039-0004,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,5,,Jersey City Firehouse,34-017-1003,AQS
11/23/2018,8,,Jersey City,34-017-1002,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,31,,Chester,34-027-3001,AQS,30,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,,,,,
11/24/2018,15,,Elizabeth,34-039-0003,AQS,58,,Elizabeth Lab,34-039-0004,AQS,33,,Flax Pond,36-103-0044,AQS,67,,Newark Firehouse,34-013-0003,AQS,6,,Elizabeth Lab,34-039-0004,AQS,,,,,
11/25/2018,7,,Newark Firehouse,34-013-0003,AQS,36,,QUEENS COLLEGE 2,36-081-0124,AQS,33,,HOLTSVILLE,36-103-0009,AQS,61,,Paterson,34-031-0005,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,6,,Newark Firehouse,34-013-0003,AQS
11/26/2018,13,,Newark Firehouse,34-013-0003,AQS,44,,IS 52,36-005-0110,AQS,36,,Flax Pond,36-103-0044,AQS,53,,Fort Lee Near Road,34-003-0010,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
11/27/2018,5,,Jersey City,34-017-1002,AQS,22,,Bayonne,34-017-0006,AQS,30,,MILLBROOK,36-027-0007,AQS,19,,CCNY,36-061-0135,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
11/28/2018,5,,Jersey City,34-017-1002,AQS,17,,Bayonne,34-017-0006,AQS,25,,Flemington,34-019-0001,AQS,25,,Intermediate School 143,36-061-0115,AQS,0,,Newark Firehouse,34-013-0003,AQS,6,,DIVISION STREET,36-061-0134,AQS
11/29/2018,6,,Elizabeth,34-039-0003,AQS,27,,Bayonne,34-017-0006,AQS,31,,Chester,34-027-3001,AQS,31,,Jersey City Firehouse,34-017-1003,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
11/30/2018,8,,Jersey City,34-017-1002,AQS,41,,Fort Lee Near Road,34-003-0010,AQS,30,,Flax Pond,36-103-0044,AQS,50,,Fort Lee Near Road,34-003-0010,AQS,1,,Newark Firehouse,34-013-0003,AQS,,,,,
12/1/2018,9,,Elizabeth,34-039-0003,AQS,29,,Elizabeth Lab,34-039-0004,AQS,28,,Rutgers University,34-023-0011,AQS,58,,Newark Firehouse,34-013-0003,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,12,,Newark Firehouse,34-013-0003,AQS
12/2/2018,19,,CCNY,36-061-0135,AQS,47,,IS 52,36-005-0110,AQS,33,,HOLTSVILLE,36-103-0009,AQS,52,,Fort Lee Near Road,34-003-0010,AQS,23,,EISENHOWER PARK,36-059-0005,AQS,,,,,
12/3/2018,16,,CCNY,36-061-0135,AQS,31,,Fort Lee Near Road,34-003-0010,AQS,24,,CCNY,36-061-0135,AQS,35,,Elizabeth Lab,34-039-0004,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
12/4/2018,5,,Jersey City,34-017-1002,AQS,28,,Fort Lee Near Road,34-003-0010,AQS,32,,Chester,34-027-3001,AQS,29,,Fort Lee Near Road,34-003-0010,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,DIVISION STREET,36-061-0134,AQS
12/5/2018,7,,Elizabeth,34-039-0003,AQS,42,,Bayonne,34-017-0006,AQS,33,,MT NINHAM,36-079-0005,AQS,60,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,,,,,
12/6/2018,7,,Elizabeth,34-039-0003,AQS,39,,Fort Lee Near Road,34-003-0010,AQS,27,,MT NINHAM,36-079-0005,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,1,,Bayonne,34-017-0006,AQS,,,,,
12/7/2018,6,,Jersey City,34-017-1002,AQS,36,,Elizabeth Lab,34-039-0004,AQS,31,,Chester,34-027-3001,AQS,43,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,6,,Newark Firehouse,34-013-0003,AQS
12/8/2018,7,,Elizabeth,34-039-0003,AQS,50,,Elizabeth Lab,34-039-0004,AQS,30,,MT NINHAM,36-079-0005,AQS,54,,Fort Lee Near Road,34-003-0010,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
12/9/2018,10,,Elizabeth,34-039-0003,AQS,36,,Elizabeth Lab,34-039-0004,AQS,29,,Chester,34-027-3001,AQS,61,,Fort Lee Near Road,34-003-0010,AQS,6,,IS 52,36-005-0110,AQS,,,,,
12/10/2018,10,,Elizabeth,34-039-0003,AQS,42,,Elizabeth Lab,34-039-0004,AQS,32,,Chester,34-027-3001,AQS,73,,Fort Lee Near Road,34-003-0010,AQS,3,,IS 52,36-005-0110,AQS,13,,Newark Firehouse,34-013-0003,AQS
12/11/2018,14,,Elizabeth,34-039-0003,AQS,54,,Queens College Near Road,36-081-0125,AQS,26,,Chester,34-027-3001,AQS,87,,Fort Lee Near Road,34-003-0010,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
12/12/2018,10,,Newark Firehouse,34-013-0003,AQS,43,,Elizabeth Lab,34-039-0004,AQS,29,,HOLTSVILLE,36-103-0009,AQS,71,,Newark Firehouse,34-013-0003,AQS,3,,Elizabeth,34-039-0003,AQS,,,,,
12/13/2018,14,,Elizabeth,34-039-0003,AQS,42,,Elizabeth Lab,34-039-0004,AQS,33,,HOLTSVILLE,36-103-0009,AQS,68,,PS 19,36-061-0128,AQS,3,,Newark Firehouse,34-013-0003,AQS,20,,Newark Firehouse,34-013-0003,AQS
12/14/2018,15,,Elizabeth,34-039-0003,AQS,46,,Elizabeth Lab,34-039-0004,AQS,32,,HOLTSVILLE,36-103-0009,AQS,64,,Fort Lee Near Road,34-003-0010,AQS,10,,Bayonne,34-017-0006,AQS,,,,,
12/15/2018,13,,Elizabeth,34-039-0003,AQS,44,,Elizabeth Lab,34-039-0004,AQS,33,,CCNY,36-061-0135,AQS,58,,Intermediate School 143,36-061-0115,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
12/16/2018,6,,Elizabeth,34-039-0003,AQS,20,,Elizabeth Lab,34-039-0004,AQS,33,,CCNY,36-061-0135,AQS,48,,PS 19,36-061-0128,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,7,,DIVISION STREET,36-061-0134,AQS
12/17/2018,7,,Elizabeth,34-039-0003,AQS,35,,Fort Lee Near Road,34-003-0010,AQS,33,,CCNY,36-061-0135,AQS,40,,DIVISION STREET,36-061-0134,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
12/18/2018,5,,Elizabeth,34-039-0003,AQS,23,,Fort Lee Near Road,34-003-0010,AQS,33,,HOLTSVILLE,36-103-0009,AQS,33,,CCNY,36-061-0135,AQS,1,,IS 52,36-005-0110,AQS,,,,,
12/19/2018,13,,Jersey City,34-017-1002,AQS,49,,Fort Lee Near Road,34-003-0010,AQS,26,,Flax Pond,36-103-0044,AQS,53,,Jersey City Firehouse,34-017-1003,AQS,3,,IS 52,36-005-0110,AQS,14,,Newark Firehouse,34-013-0003,AQS
12/20/2018,23,,Elizabeth,34-039-0003,AQS,82,,Bayonne,34-017-0006,AQS,44,,HOLTSVILLE,36-103-0009,AQS,80,,Fort Lee Near Road,34-003-0010,AQS,9,,Jersey City,34-017-1002,AQS,,,,,
12/21/2018,15,,Elizabeth,34-039-0003,AQS,44,,Newark Firehouse,34-013-0003,AQS,67,,HOLTSVILLE,36-103-0009,AQS,47,,Newark Firehouse,34-013-0003,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
12/22/2018,6,,Elizabeth,34-039-0003,AQS,44,,Newark Firehouse,34-013-0003,AQS,31,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,43,,CCNY,36-061-0135,AQS,1,,Elizabeth,34-039-0003,AQS,10,,DIVISION STREET,36-061-0134,AQS
12/23/2018,6,,Elizabeth,34-039-0003,AQS,30,,Queens College Near Road,36-081-0125,AQS,32,,MILLBROOK,36-027-0007,AQS,54,,HOLTSVILLE,36-103-0009,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
12/24/2018,7,,Elizabeth,34-039-0003,AQS,36,,IS 52,36-005-0110,AQS,26,,MT NINHAM,36-079-0005,AQS,54,,Elizabeth Lab,34-039-0004,AQS,3,,IS 52,36-005-0110,AQS,,,,,
12/25/2018,7,,Elizabeth,34-039-0003,AQS,22,,Elizabeth Lab,34-039-0004,AQS,28,,MILLBROOK,36-027-0007,AQS,39,,RICHMOND POST OFFICE,36-085-0055,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,6,,Newark Firehouse,34-013-0003,AQS
12/26/2018,6,,Fort Lee Near Road,34-003-0010,AQS,36,,Fort Lee Near Road,34-003-0010,AQS,25,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,56,,HOLTSVILLE,36-103-0009,AQS,4,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
12/27/2018,7,,Queens College Near Road,36-081-0125,AQS,30,,IS 52,36-005-0110,AQS,31,,Chester,34-027-3001,AQS,60,,Flemington,34-019-0001,AQS,3,,IS 52,36-005-0110,AQS,,,,,
12/28/2018,10,,Elizabeth,34-039-0003,AQS,50,,Newark Firehouse,34-013-0003,AQS,36,,Flax Pond,36-103-0044,AQS,48,,Fort Lee Near Road,34-003-0010,AQS,1,,Newark Firehouse,34-013-0003,AQS,10,,IS 52,36-005-0110,AQS
12/29/2018,6,,Jersey City,34-017-1002,AQS,24,,Bayonne,34-017-0006,AQS,28,,MILLBROOK,36-027-0007,AQS,40,,Elizabeth Lab,34-039-0004,AQS,1,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
12/30/2018,7,,Jersey City,34-017-1002,AQS,34,,QUEENS COLLEGE 2,36-081-0124,AQS,28,,MILLBROOK,36-027-0007,AQS,52,,HOLTSVILLE,36-103-0009,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
12/31/2018,20,,Elizabeth,34-039-0003,AQS,58,,Elizabeth Lab,34-039-0004,AQS,31,,Chester,34-027-3001,AQS,62,,Flemington,34-019-0001,AQS,6,,Jersey City,34-017-1002,AQS,14,,Newark Firehouse,34-013-0003,AQS
1/1/2019,6,,Newark Firehouse,34-013-0003,AQS,38,,Newark Firehouse,34-013-0003,AQS,30,,Rutgers University,34-023-0011,AQS,45,,MASPETH LIBRARY,36-081-0120,AQS,0,,Newark Firehouse,34-013-0003,AQS,,,,,
1/2/2019,7,,Jersey City,34-017-1002,AQS,32,,Newark Firehouse,34-013-0003,AQS,29,,Flax Pond,36-103-0044,AQS,64,,PS 19,36-061-0128,AQS,6,,EISENHOWER PARK,36-059-0005,AQS,,,,,
1/3/2019,6,,Newark Firehouse,34-013-0003,AQS,37,,Fort Lee Near Road,34-003-0010,AQS,26,,CCNY,36-061-0135,AQS,54,,PS 19,36-061-0128,AQS,3,,PFIZER LAB SITE,36-005-0133,AQS,11,,DIVISION STREET,36-061-0134,AQS
1/4/2019,9,,Jersey City,34-017-1002,AQS,34,,Fort Lee Near Road,34-003-0010,AQS,20,,MILLBROOK,36-027-0007,AQS,60,,Elizabeth Lab,34-039-0004,AQS,6,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
1/5/2019,9,,Jersey City,34-017-1002,AQS,31,,Newark Firehouse,34-013-0003,AQS,26,,CCNY,36-061-0135,AQS,50,,DIVISION STREET,36-061-0134,AQS,33,,EISENHOWER PARK,36-059-0005,AQS,,,,,
1/6/2019,7,,Queens College Near Road,36-081-0125,AQS,23,,IS 52,36-005-0110,AQS,33,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,51,,DIVISION STREET,36-061-0134,AQS,1,,Bayonne,34-017-0006,AQS,6,,Newark Firehouse,34-013-0003,AQS
1/7/2019,7,,Elizabeth,34-039-0003,AQS,44,,Newark Firehouse,34-013-0003,AQS,33,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,36,,PS 19,36-061-0128,AQS,1,,Elizabeth,34-039-0003,AQS,,,,,
1/8/2019,14,,Newark Firehouse,34-013-0003,AQS,67,,Newark Firehouse,34-013-0003,AQS,29,,Flax Pond,36-103-0044,AQS,75,,Fort Lee Near Road,34-003-0010,AQS,4,,Jersey City,34-017-1002,AQS,,,,,
1/9/2019,9,,Jersey City,34-017-1002,AQS,33,,IS 52,36-005-0110,AQS,27,,Chester,34-027-3001,AQS,38,,PS 314,36-047-0052,AQS,1,,Jersey City,34-017-1002,AQS,8,,DIVISION STREET,36-061-0134,AQS
1/10/2019,6,,Elizabeth,34-039-0003,AQS,19,,Fort Lee Near Road,34-003-0010,AQS,33,,MILLBROOK,36-027-0007,AQS,42,,Intermediate School 143,36-061-0115,AQS,1,,Chester,34-027-3001,AQS,,,,,
1/11/2019,6,,Elizabeth,34-039-0003,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,38,,MILLBROOK,36-027-0007,AQS,45,,IS 74,36-005-0112,AQS,3,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
1/12/2019,6,,Elizabeth,34-039-0003,AQS,33,,Bayonne,34-017-0006,AQS,35,,MILLBROOK,36-027-0007,AQS,43,,HOLTSVILLE,36-103-0009,AQS,3,,IS 52,36-005-0110,AQS,6,,Newark Firehouse,34-013-0003,AQS
1/13/2019,6,,Elizabeth,34-039-0003,AQS,23,,Elizabeth Lab,34-039-0004,AQS,35,,MT NINHAM,36-079-0005,AQS,42,,PS 19,36-061-0128,AQS,1,,IS 52,36-005-0110,AQS,,,,,
1/14/2019,8,,Elizabeth,34-039-0003,AQS,52,,Elizabeth Lab,34-039-0004,AQS,33,,Flax Pond,36-103-0044,AQS,42,,PS 19,36-061-0128,AQS,4,,PFIZER LAB SITE,36-005-0133,AQS,,,,,
1/15/2019,13,,Newark Firehouse,34-013-0003,AQS,63,,Newark Firehouse,34-013-0003,AQS,30,,Flax Pond,36-103-0044,AQS,59,,Jersey City Firehouse,34-017-1003,AQS,4,,Elizabeth,34-039-0003,AQS,29,,Jersey City Firehouse,34-017-1003,AQS
1/16/2019,10,,Jersey City,34-017-1002,AQS,45,,Fort Lee Near Road,34-003-0010,AQS,34,,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,67,,Jersey City Firehouse,34-017-1003,AQS,7,,QUEENS COLLEGE 2,36-081-0124,AQS,,,,,
1/17/2019,8,,Elizabeth,34-039-0003,AQS,42,,Fort Lee Near Road,34-003-0010,AQS,34,,MILLBROOK,36-027-0007,AQS,44,,PS 19,36-061-0128,AQS,4,,EISENHOWER PARK,36-059-0005,AQS,,,,,
1/18/2019,10,,Elizabeth,34-039-0003,AQS,94,,Fort Lee Near Road,34-003-0010,AQS,31,,Flax Pond,36-103-0044,AQS,71,,Elizabeth Lab,34-039-0004,AQS,3,,Elizabeth,34-039-0003,AQS,19,,Newark Firehouse,34-013-0003,AQS
1/19/2019,7,,Elizabeth,34-039-0003,AQS,34,,Queens College Near Road,36-081-0125,AQS,34,,MILLBROOK,36-027-0007,AQS,56,,Jersey City Firehouse,34-017-1003,AQS,6,,IS 52,36-005-0110,AQS,,,,,
